cb_2020_3,road_density_local,road_density_secondary,road_len_total_m
1400000US34027042200,8626.90051194244,11505.419560943768,254074.75826483077
1400000US34027042301,17656.20868396025,0.0,58677.42512781449
1400000US34027042302,20866.47828411557,0.0,144035.6174066972
1400000US34027042500,0.0,0.0,51310.0332577301
1400000US34027042601,0.0,2695.5435314828974,77925.25166290376
1400000US34027042602,0.0,2170.078789993823,88523.27675764092
1400000US34027042700,5141.3326536391,6788.758171956162,80240.65537134634
1400000US34027042800,5686.246787275964,0.0,61623.11950303095
1400000US34027042900,8087.880314309287,0.0,47603.30664040565
1400000US34027043000,5782.434905901345,6833.664646303362,77013.85997313025
1400000US34027043100,0.0,0.0,39766.51342552285
1400000US34027043200,8771.644489172497,0.0,68834.09645888681
1400000US34027043301,0.0,22982.701233145137,156156.27325229606
1400000US34027043302,5201.440250583717,0.0,72573.07764135365
1400000US34027043303,3588.7128687059,10150.145930863719,167869.02173730131
1400000US34027043401,2791.2902518418327,0.0,111854.12033522225
1400000US34027043402,5397.937156802588,0.0,189077.01778508356
1400000US34027043500,18319.262828194438,0.0,40446.216178243965
1400000US34027043601,12889.480975366154,37873.49946740765,73472.37194852339
1400000US34027043602,21461.36051312914,68841.72210335481,123003.68872196249
1400000US34027043700,23897.345915405294,34876.854989079075,159721.6284212282
1400000US34027043801,86672.33516232499,0.0,128619.15390114675
1400000US34027043802,83374.49857849615,0.0,117502.17830898559
1400000US34027043900,0.0,0.0,68681.28759621613
1400000US34027044000,0.0,0.0,102302.31218928436
1400000US34027044101,0.0,0.0,58753.12370298428
1400000US34027044102,0.0,0.0,118466.96270263495
1400000US34027044200,1678.1138309138296,1719.3834833906767,347498.9309800059
1400000US34027044300,2866.014380503082,14680.004582179276,173603.62559515378
1400000US34027044401,164.92001125942582,850.2457865338868,400908.16153151385
1400000US34027044403,0.0,9046.883653442153,167354.79209166233
1400000US34027044404,0.0,30691.574679496378,139576.51128490875
1400000US34027044502,5322.600237493355,0.0,59281.5638048914
1400000US34027044503,1467.9032372438269,7515.15089101532,72916.62027138294
1400000US34027044504,1392.5383375904858,18680.32876802969,135333.21732323896
1400000US34027044601,927.1969364032321,0.0,132912.7329947002
1400000US34027044602,146.22438589036204,0.0,150266.74241454017
1400000US34027044701,300.90954277552476,1573.9486759790564,88959.24823561657
1400000US34027044702,503.184320695326,2609.8363429481997,254345.835209639
1400000US34027044800,7676.8408874848865,0.0,62138.0869576378
1400000US34027044900,6509.612392268658,0.0,51578.430379606856
1400000US34027045000,8472.408416181559,0.0,63042.88015341988
1400000US34027045100,6514.80445250077,14532.53926944944,170310.3927428248
1400000US34027045200,2440.633179223681,0.0,64480.88412128469
1400000US34027045300,2376.5683497206337,3853.8792127085517,238595.74939541076
1400000US34027045402,943.4046766000406,8404.28502913047,160671.51688645143
1400000US34027045403,0.0,26396.04144465687,118865.67651977012
1400000US34027045404,0.0,0.0,32991.1779357556
1400000US34027045501,7131.913469014047,0.0,127604.8598337686
1400000US34027045503,10224.210604700207,0.0,123964.57468850748
1400000US34027045504,6957.515529010403,6581.072585985756,241347.12692592168
1400000US34027045603,16154.407560792566,0.0,105667.84170975571
1400000US34027045701,2792.3688475692834,0.0,182695.85582408932
1400000US34027045703,0.0,0.0,65949.29198794585
1400000US34027045704,0.0,0.0,90673.95920146754
1400000US34027045804,1572.7515845391802,0.0,245653.02270115443
1400000US34027045901,21820.951834596883,0.0,141232.47743406903
1400000US34027045903,2279.819225004319,0.0,211135.77560249652
1400000US34027045904,2464.8689159158835,0.0,209590.11273680525
1400000US34027046000,3316.1711845978853,34595.05148464342,121856.86138855448
1400000US34027046103,3236.3502069017472,0.0,74233.29819451652
1400000US34027046104,917.6712485854623,0.0,149012.5470159507
1400000US34027046107,1227.8264181187915,0.0,59363.68781899047
1400000US34027046108,2700.3087383028037,0.0,47837.9007905876
1400000US34027046109,2897.65564315098,9167.617970352696,166057.14780079352
1400000US34027046110,636.8919235424763,2615.3423781691413,228674.2105488995
1400000US34027046201,3663.6304127828303,0.0,151454.22395602998
1400000US34027046202,2623.0824687566105,0.0,159464.79673629787
1400000US34027046297,1518.529012524111,0.0,174821.36590817783
1400000US34027046298,1402.43883466161,0.0,229128.0005260045
1400000US34027046400,4432.019661943661,0.0,158768.64773754956
1400000US34027046500,3774.468471676668,0.0,168413.47491912957
1400000US34029710101,5984.3217315797165,0.0,63278.385280361326
1400000US34029710102,16963.51670820385,0.0,67109.4965406317
1400000US34029711100,9100.997252022436,0.0,60656.35145862498
1400000US34029711200,12246.084016895695,0.0,75932.74906588267
1400000US34029711300,4977.122532342902,0.0,51303.57533852848
1400000US34029711400,2259.523833532368,0.0,71937.94743035031
1400000US34029713000,17890.38045969886,0.0,104309.19995576049
1400000US34029713100,9291.388940901765,0.0,115988.55112523599
1400000US34029713201,0.0,0.0,46098.072129067026
1400000US34029713202,0.0,44769.688745670035,167726.94020441378
1400000US34029713203,0.0,0.0,51058.40768100392
1400000US34029713300,15019.01115504996,0.0,92855.15437083668
1400000US34029713401,12829.742703037333,35374.22381357152,221040.80145760757
1400000US34029713402,8721.099456954751,24379.21378391925,229986.5666176905
1400000US34029713500,7142.187749305655,0.0,68557.15208526269
1400000US34029713600,3071.9814715281914,0.0,38458.266623965304
1400000US34029713700,0.0,0.0,36020.54710829695
1400000US34029713800,0.0,0.0,48364.64266346022
1400000US34029713900,4318.286068666596,0.0,94474.12788051576
1400000US34029714000,3628.757476138268,0.0,85154.52487515728
1400000US34029714100,0.0,0.0,62178.50328454243
1400000US34029714200,0.0,0.0,66592.76635946096
1400000US34029714300,0.0,0.0,43841.743049388664
1400000US34029715001,1461.9481753168552,12265.012438329024,218038.16354026832
1400000US34029715002,0.0,37575.318682794285,151788.15456292062
1400000US34029715201,2316.0987459497155,0.0,38315.38275286316
1400000US34029715202,5649.866532436239,0.0,20247.37927056876
1400000US34029715301,4038.823346828072,0.0,50141.82322522074
1400000US34029715303,27368.0020109493,0.0,27984.980391626457
1400000US34029715304,15303.286731072543,0.0,33841.128613701265
1400000US34029715401,3037.637403552655,0.0,92750.25349313136
1400000US34029715403,34735.72310676091,0.0,31381.119913606693
1400000US34029715404,22627.446624076358,0.0,53055.89073383417
1400000US34029715501,0.0,0.0,57023.30702233093
1400000US34029715502,0.0,0.0,31207.904592521078
1400000US34029715503,4495.849389792184,0.0,67998.48559032672
1400000US34029715600,6188.546161838337,0.0,51642.398406235065
1400000US34029715701,6275.612203023724,0.0,61220.87554169317
1400000US34029715702,4211.997875508371,0.0,60746.55627384947
1400000US34029715800,4146.18851145333,9785.630377202144,269977.3380217045
1400000US34029715901,11049.864936784106,0.0,45864.57898194584
1400000US34029715902,3947.2357974078195,34736.26656369743,181856.69215378148
1400000US34029716000,3182.657890641659,14044.115682117465,124851.8800815978
1400000US34029717001,0.0,0.0,28538.40047719417
1400000US34029717002,0.0,0.0,54875.87563696043
1400000US34029717101,0.0,2931.7781583244805,160659.809590814
1400000US34029717102,0.0,0.0,66938.63510423448
1400000US34029717200,0.0,707.2460639246137,347431.81442797265
1400000US34029717300,0.0,1244.9463019440634,361997.9567875762
1400000US34029717400,0.0,0.0,339600.1315920678
1400000US34029717501,0.0,0.0,95742.47871935055
1400000US34029717502,44.92941605450521,0.0,163808.87953502024
1400000US34029718000,0.0,0.0,345557.03553926543
1400000US34029720001,0.0,0.0,287727.0602010063
1400000US34029720102,0.0,0.0,97683.07268508426
1400000US34029720104,0.0,0.0,81132.0636368328
1400000US34029720105,1250.9579506254195,0.0,343343.7367267448
1400000US34029720106,0.0,0.0,62481.58790997543
1400000US34029720107,0.0,0.0,84670.5558867633
1400000US34029720202,4012.2542668595006,0.0,121244.07123602496
1400000US34029720203,5473.067811995017,0.0,134092.44331653343
1400000US34029720204,5776.655282017542,0.0,139935.81164146526
1400000US34029720205,1776.690902589675,0.0,99940.38208728834
1400000US34029720206,1078.8924787209135,0.0,125049.29415776774
1400000US34029721000,30363.636373405378,0.0,112343.56944877878
1400000US34029722001,10770.891027545424,0.0,123025.51769696051
1400000US34029722003,4497.328691640608,0.0,110056.74413411686
1400000US34029722004,5458.915436225356,0.0,121161.51842623603
1400000US34029722100,3563.3237512240853,10291.486053404979,278468.8743584717
1400000US34029722200,0.0,17451.975276594738,102051.56646768784
1400000US34029722300,0.0,5603.11195336505,182338.0511737043
1400000US34029722401,0.0,0.0,61900.750262788424
1400000US34029722402,0.0,0.0,47297.64586531934
1400000US34029722500,4238.384716206634,0.0,85550.88457799012
1400000US34029722600,0.0,0.0,39627.25040286659
1400000US34029722701,0.0,0.0,101342.53423261663
1400000US34029722702,0.0,0.0,73098.90041433746
1400000US34029722800,12551.564717370404,0.0,118040.00990455408
1400000US34029722900,14531.865000792854,22453.36612360382,169528.24460664403
1400000US34029723000,3939.2253887023767,9997.86952882704,263833.05840176635
1400000US34029723100,19157.025415938035,18063.236971101833,203805.18789094494
1400000US34029723200,11040.969762946137,0.0,161208.1560796579
1400000US34029723300,13108.032986373428,0.0,148249.4459492101
1400000US34029723400,3770.905742716375,0.0,80334.68621450504
1400000US34029723500,11817.821456871743,0.0,90132.17513951444
1400000US34029723600,18059.253094055523,0.0,102290.20015865096
1400000US34029724000,18676.698664733078,43250.320920127095,256407.02771494543
1400000US34029725001,15263.915472792973,32950.46097259626,235953.12696352208
1400000US34029725002,0.0,0.0,54689.48238478431
1400000US34029725100,61598.775714845186,0.0,120399.63214098336
1400000US34029726000,11921.366928267063,0.0,51025.21655747438
1400000US34029727001,7451.115476460066,0.0,74518.18247935426
1400000US34029727002,25314.401830042265,0.0,114302.38530250752
1400000US34029728001,13630.427959749966,0.0,55186.92781655531
1400000US34029728002,13564.30276584224,0.0,106395.5956023464
1400000US34029728003,73634.12933933556,0.0,75964.47070425951
1400000US34029728004,41640.32339717164,0.0,61404.446940792135
1400000US34029729000,0.0,0.0,23987.45755629144
1400000US34029730000,35013.2846408871,0.0,86381.0381929565
1400000US34029731001,3854.54381919222,0.0,112256.32516847376
1400000US34029731002,3211.270642432547,0.0,113708.12749134316
1400000US34029731101,12919.019450975778,0.0,101505.25717130769
1400000US34029731102,6986.543702401391,0.0,151926.11981523666
1400000US34029731103,0.0,4552.186696562052,159934.34713148745
1400000US34029731201,0.0,0.0,51988.77151665624
1400000US34029731202,0.0,0.0,65808.67622039259
1400000US34029731203,0.0,0.0,67418.2493043322
1400000US34029731204,0.0,3013.6270463722212,237795.80759590713
1400000US34029731205,0.0,31102.02554307817,187303.80064219917
1400000US34029731206,0.0,0.0,37476.47412472081
1400000US34029732001,304.9637824800674,678.995699782659,734124.8004557596
1400000US34029732003,18945.489845208776,22636.73662815796,202083.86947152627
1400000US34029732004,4922.303441092507,5881.341021544795,192398.1686341263
1400000US34029732101,4671.148946888458,0.0,115111.83203224771
1400000US34029732103,6814.541346257436,0.0,97219.92671242593
1400000US34029732104,1364.886208546379,0.0,96851.90824170108
1400000US34029733001,2027.611153715941,0.0,136680.51375568964
1400000US34029733002,1199.7354262376844,2769.656262344625,329449.36526117177
1400000US34029734002,3442.685949923326,7448.716721896289,287291.27470656345
1400000US34029734003,1769.1653203364995,4126.821698642875,262916.78634468437
1400000US34029734004,611.0298436291374,1148.005604592691,344917.7324244664
1400000US34029734005,0.0,16598.558687927,126490.7692661121
1400000US34029735001,7173.381744091948,0.0,101829.41195826554
1400000US34029735003,1310.8169348110346,1323.4064283877833,289803.5509755362
1400000US34029735004,13779.844345420137,0.0,111626.2820199421
1400000US34029735101,8593.147175592307,13624.983929426293,248350.93225374765
1400000US34029735104,2048.5961545177074,2298.3804755582546,314757.78571825597
1400000US34029735105,6564.148309459138,0.0,51723.164408627475
1400000US34029735106,3532.017357371496,0.0,123065.0710312784
1400000US34029736001,776.1265224472334,1766.9858838207952,388826.77416458604
1400000US34029736002,1113.4365176403826,2534.930262397906,264579.0484789246
1400000US34029736101,1844.6331797788507,2314.227985446763,277068.7421793575
1400000US34029736105,0.0,0.0,51732.47668265774
1400000US34029736106,0.0,0.0,49364.39691713061
1400000US34029736107,8905.641661245067,0.0,110401.92885532154
1400000US34029737000,5355.388548450619,0.0,193475.6926442716
1400000US34029738001,0.0,0.0,117352.48522591691
1400000US34029738002,0.0,0.0,83648.12187156054
1400000US34029738100,0.0,0.0,82922.31056397798
1400000US34029739000,6160.817846078486,0.0,123332.29869842231
1400000US34029739100,183.91454821208328,0.0,665198.2941592186
1400000US34029739200,5340.105806825343,0.0,93466.91797527196
1400000US34029980000,1413.0172051211666,0.0,31130.633898845794
1400000US34029980100,0.0,0.0,11341.963083032244
1400000US34031116500,225.5276876610052,442.0543626292233,146655.4545291668
1400000US34031124201,9912.435957098849,0.0,47831.59710190972
1400000US34031124202,21993.122175916265,0.0,114103.7112676436
1400000US34031124311,17220.611911410317,2989.735409098495,124301.3672100341
1400000US34031124312,2756.8257461751923,2818.270379147383,87235.07689564223
1400000US34031124321,1498.163542669854,6034.063443988818,66641.02564064089
1400000US34031124322,6049.447988484476,0.0,50809.920635202965
1400000US34031124323,19769.77154306289,16209.454095909377,51636.63077494327
1400000US34031124402,3826.7175496965706,7310.597037103805,111759.9332063774
1400000US34031124403,6500.837308720263,0.0,50750.291374939145
1400000US34031124404,0.0,0.0,32989.608849703975
1400000US34031124500,0.0,0.0,58768.148478783
1400000US34031124601,22952.620468390593,9164.061798489642,98833.40952666642
1400000US34031124602,23409.15774133409,0.0,79716.58054124878
1400000US34031124700,41408.00086544199,27452.872218491957,177005.29135873503
1400000US34031124800,27927.976241161945,0.0,74840.68410975086
1400000US34031124900,0.0,0.0,38922.482882112105
1400000US34031125000,0.0,8349.377412873002,49760.148040483575
1400000US34031125100,0.0,18722.343490872794,22364.114867372904
1400000US34031133701,0.0,0.0,51989.08627193391
1400000US34031133702,0.0,0.0,56436.95070659126
1400000US34031143201,2311.176055674293,0.0,37564.70341117494
1400000US34031143202,1929.0609060928282,0.0,59264.67682425861
1400000US34031143301,7009.334432159056,0.0,39165.819219321376
1400000US34031143302,2891.7728280497067,0.0,33900.39628627861
1400000US34031143401,0.0,0.0,51668.95508092815
1400000US34031143402,0.0,0.0,42649.19594198674
1400000US34031154003,4944.289439430273,0.0,52211.90077169748
1400000US34031154004,9494.383784221573,0.0,34835.34012164141
1400000US34031154005,2326.6890307164554,0.0,26017.557573013502
1400000US34031154006,8123.67367837137,0.0,59702.46678758029
1400000US34031163501,0.0,0.0,46372.106772389925
1400000US34031163502,0.0,0.0,53714.13817488521
1400000US34031175200,0.0,14622.892372564753,23578.594136847612
1400000US34031175301,0.0,36316.90382887001,19248.235255137435
1400000US34031175302,0.0,15405.254529829572,23262.038712227106
