cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,fam_inc_10to15k,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US40083600200,-0.0046541657555733,-0.143472357801121,0.109400334082098,-0.0603717036722811,0.0903460755154863,-0.0060361703769153,0.0034854476124337,-0.0138248843938701,-0.0096621016028554,-0.1515072334444869,-0.1042870444239905,-0.1444081408419554,-0.1343501335872343,-0.232327355935895,-0.1613212657444659,-0.0053332929597074,-0.159600408560042,0.0396923455364584,-0.1140969491353922,-0.0349745701518511,-0.1533721591546645,-0.0588802718718773,0.0362229508982,0.1121228493299791,0.1306905630765393,0.0649059950922399,-0.1446460498559722,-0.0826406740970707,0.1034074627950595,0.0635129897795742,-0.0249752680679404,-0.0024381384596168,0.1228358541513053,-0.0649393749963362,-0.0462457432193571,-0.0614689831409613,-0.1166767368889304,-0.1460166201181929,0.0410265595080157,0.049786873480954,-0.0121955636303557,-0.1379624012586383,0.0577778993677603,-0.0972081249142637,0.1227775973178936,0.0399123178743194,0.1162344023723488,-0.0311123643397878,0.0373689677024168,-0.1591052204349661,-0.0262989630372256,0.0907153608993752,-0.1793888057878431,0.0583689372243988,-0.0242980295342491,-6.949102511779211e-05,-0.0210246143080411,0.0402912069165707,0.0068704549063479,0.2249582334627445,-0.1069747696796699,-0.0491347617372186,0.0135398627696241,0.1775688787690955,0,3356,13.005035,258.05389989338744,5.557036147744611
1400000US40083600401,0.0082635392682172,-0.1205431596275041,0.0763144798311148,-0.0267419884047012,0.0984929928392035,-0.043553494523076,-0.0387631037622881,0.0025728668609118,0.0778827082725023,-0.0944407797834885,-0.1018502523482623,-0.1348998681752462,-0.1664618205597936,-0.2895671832999129,-0.1483900170050156,0.0501180860211631,-0.1281783663452116,0.0481005643468446,-0.1448174068410012,-0.0380862932680947,-0.140399122356236,-0.0093594087554317,0.035626638978904,0.1238453695576792,0.1485354889985624,0.1057780828598186,-0.2346977067649794,-0.0680889238192626,0.1204434843548099,0.1254504308963344,-0.0222113329905666,0.0582426329211605,0.1061380302437335,-0.0566883521467402,0.0076133124015699,-0.0937998976836616,-0.1567029568288249,-0.1572339039888113,0.0440312877939792,-0.0132666329959453,-0.00011831796184067248,-0.1320210855314048,0.1177188446773574,-0.0622119251849966,0.1110770482376044,0.0674197496515782,0.1215681183959545,-0.0976124526486895,0.0475718187238132,-0.1847502181562839,-0.0410265452057799,0.0902672031045574,-0.1646015696180149,0.1466072125988162,-0.0620620062674345,-0.0464849921689807,0.0065462601414905,0.0559384467234169,0.0256751037013029,0.2337326231122198,-0.0775208667767898,-0.0473375906049201,-0.0340471068154389,0.1303356450937888,15,4984,36.514945,136.49205825176514,4.923566157269578
1400000US40083600903,-0.0016123327473177,-0.1161616236212964,0.0888315098784676,-0.0538429739742623,0.0953300114132121,-0.026731263092799,-0.008745023943818,-0.0049121604569198,0.0159829289123373,-0.1180171589310212,-0.1003446575033813,-0.156082755434062,-0.1473328880366896,-0.2568336985289838,-0.1571211268461623,0.0319003240794451,-0.1666306184730495,0.0467528955750215,-0.1399572514465339,-0.0240259135090879,-0.1584139659090842,-0.0438714854460398,0.0461940273573438,0.1124634899692914,0.1572413702634719,0.0563732053424977,-0.194120181348493,-0.1011147007255079,0.1170749861318559,0.0898360340845527,-0.0284332966045145,0.0293172144080385,0.125763016136689,-0.0537250629891765,-0.0616293891577783,-0.0782948281869254,-0.1227303442845273,-0.1433161635120865,0.0460508037088894,0.0272432056150687,0.0097860587062536,-0.1304232139311581,0.0756513352832491,-0.0827155937379505,0.1214783864835004,0.0583969830495941,0.1283550441464659,-0.0703362098686533,0.0483041785758468,-0.1799150560738946,-0.0314868310458196,0.1026976370283499,-0.1420857159343764,0.1073889818153368,-0.0611925976191099,-0.0038229255676204,-0.0238079292705156,0.0532816203850277,0.0151140743425495,0.2369830252649802,-0.1018831779446591,-0.0510416914324227,0.0209972609401602,0.1626872204390768,0,2673,34.186835,78.18799254157338,4.371824678002956
1400000US40083600300,-0.0108587307819178,-0.1230843669870941,0.0934431029102841,-0.0553666132463773,0.0929748853534436,-0.0196783663399046,-0.0110206972262056,-0.0142306331053494,0.0307558458327312,-0.1247277623436436,-0.1193928619036203,-0.1578513101533114,-0.1527182028095701,-0.2558974112208096,-0.1649069643932411,0.0234411436510023,-0.1522955304044403,0.057305699819461,-0.1330004284554286,-0.023850316462574,-0.1563250567598497,-0.042052932633076,0.0305489484804441,0.1169969698275875,0.1503774746625187,0.0721656035318872,-0.1976187087007659,-0.1027148898639911,0.1166699966776706,0.0944436527248451,-0.0254866649296184,0.0268224148009882,0.1134911213826898,-0.0686828382556949,-0.0563134662140303,-0.0723162385743253,-0.1358406041937935,-0.1543780945239711,0.0473569029280732,0.0249157571191335,0.0021965397383668,-0.1335010279614749,0.0742447806150065,-0.0819798084664971,0.1242949764349717,0.0507641966307859,0.1277110742043542,-0.0648231196395659,0.0371915500411162,-0.1735305968122737,-0.0340466243558735,0.0961837120303902,-0.1508605810982857,0.1027162775261126,-0.0454855130836557,-0.0084078234759826,-0.0279769399406181,0.0539984038481016,0.0145054570223577,0.2482221945719732,-0.104305735351267,-0.0514248281495046,0.0007298794448139159,0.1461437113888788,6,2686,26.683966,100.65969953641823,4.621630956441088
1400000US40083600801,-0.0154224174921977,-0.1486279350602624,0.1187264420754454,-0.0217004015661117,0.0868886390688271,-0.0369986407276179,-0.0474989726581507,-0.0205098207178081,0.0271102568391277,-0.1335287166815674,-0.1190859670222133,-0.1635092895316637,-0.1649888199593273,-0.2746919289961901,-0.1644850427495786,0.0589944328168479,-0.126800943047714,0.0732974830988411,-0.1207833423426549,0.0006105800287868902,-0.1544502154266278,-0.0012192276066152,0.028539426982494,0.1238998905155734,0.1277277366923215,0.1067936808302607,-0.1889328890218876,-0.1252075062629456,0.1023009185891962,0.1091650668125837,-0.044095101855192,0.029462422703091,0.0665834464509185,-0.0679866688889419,-0.0099678142520454,-0.0693349434505738,-0.1541891133605117,-0.1392972018578794,0.0089727430111638,-0.0046672020338384,-0.0043685885942762,-0.1437591199551291,0.0640753220470254,-0.0659830662030179,0.1135604019063982,0.0981284700052498,0.1298900898123043,-0.0629416816140285,0.0353948046300259,-0.1784547822294624,-0.0291507816363782,0.1036904935630636,-0.1726154193418265,0.1313149972791006,-0.0398142981758325,-0.0428945901558534,-0.0034372975845883,0.0707148724812749,-0.000977623028584913,0.2569135869835584,-0.0835340823382887,-0.0417753230523533,-0.0289163488833609,0.1251445973348343,0,4312,24.675682,174.74694316452937,5.169045137450064
1400000US40109106100,0.0089490005264092,-0.2214781880222576,0.130240428360017,0.0042793731744316,0.0834067399640705,-0.0322578325200314,-0.0635267703785957,-0.0548664787867983,-0.01340527124816,-0.1149918760744122,-0.0783208099317476,-0.1380114324990808,-0.1885220648659986,-0.2932683240804969,-0.1615765273175584,0.020878427429737,-0.0930542708537721,0.0874875251242336,-0.1062163423219413,-0.0341069816701599,-0.1405888615767395,-0.0142126570093513,-0.0206196796378082,0.0588981231748071,0.0788031162496466,0.14478028632269,-0.1451913676185571,-0.0739719943375008,0.0525617582530002,0.1335037417606744,-0.0012111714146725,0.0149440799516612,0.0679720496761414,-0.0342942461614837,0.0156747970983831,-0.0537799169875148,-0.1213671469209898,-0.1571873293326683,0.003536317940697,0.0436462693081355,-0.0421601612338748,-0.1214722198947907,0.0708038908089986,-0.0184125133406979,0.1428918150673618,0.1033275525629828,0.08198650874615,-0.036898652883959,0.0600388991185646,-0.1684839294764104,-0.0164413203005424,0.1030126399095257,-0.223763670030422,0.1563472098832858,-0.0004510968945781323,-0.0951081541939579,0.0151140218313168,0.0729281229161366,0.0441320640165575,0.2368416654662985,-0.0665662541998548,-0.0531753875701296,-0.0588870913676198,0.117698113902259,35,3566,15.170106,235.06757302816473,5.46411809043256
1400000US40109106301,0.0266606809253822,-0.2708555309446656,0.1843779550678395,-0.0035672349413638,0.0854373667088705,-0.0160757890935575,-0.072688492082249,-0.1251676333940703,-0.0530137064090645,-0.1597762129048992,-0.0662507301613367,-0.1212225339356612,-0.1952850839571055,-0.2891970402632831,-0.1876492943368638,-0.0482935183107335,-0.0560060677439417,0.1297121358676242,-0.0439408094476478,-0.0165311849384356,-0.1173573124859095,0.006192486100205,-0.0472894687231969,0.0250202338079642,-0.0060389552704195,0.229165566223696,-0.0683430481843663,-0.0594735008275665,0.0352824162215904,0.1113283477260384,0.015694554754766,-0.0555902530787891,0.0356079726218873,-0.0499933511103671,0.0447011413978837,-0.066624218844278,-0.1472491356872456,-0.1474332366873536,-0.0127764270441741,0.0503835928929958,-0.0682622913480299,-0.1434245675155229,0.035813623215823,-0.0233703191118585,0.1621350946728984,0.1212802769443707,0.0448503169877827,0.0029611901898152,0.0749880036982267,-0.1500243875419454,0.0012166112103802,0.1068286915832136,-0.2725397703221413,0.1161244712998092,0.0673118304459329,-0.1267092893920262,0.0101963077918326,0.0809765454203993,0.0438172431490112,0.1942842620373958,-0.0338748658304096,-0.0244331389909164,-0.1093199300090729,0.1122600944821049,51,3325,2.544866,1306.5520935090492,7.175912037217334
1400000US40109106611,0.0689730194114354,-0.3306972511803867,0.1401655540271075,-0.0071088719426529,0.0591920571415003,-0.0256313521671112,-0.0808844439730448,-0.1510048076448184,-0.0956960203642348,-0.1286981481444488,-0.0007069358964147314,-0.0754149930421746,-0.1633846553536822,-0.2922654787459375,-0.1883497473475897,-0.1043019138651041,0.0031401790184222,0.1267563144446712,-0.0515146629060213,-0.0565900716990524,-0.0984681989777175,0.0081966288293751,-0.1227444871142453,-0.051865051318888,-0.0772140696888256,0.2219084279032176,0.0171179295594095,0.00030450774019001006,-0.0237997580536818,0.137872632292058,0.0437665929403004,-0.1228711403621328,0.0368402020905888,-0.1014252823670087,0.0410211878645028,-0.0457838702061636,-0.1022233900681461,-0.1634445700124143,0.0208142346874243,0.1109174699477088,-0.1088877649810943,-0.1178239346027206,0.0579493991743883,-0.0309298260414821,0.183970713486414,0.1024967972368149,-0.0191114176530056,0.028344219846167,0.0621757392420245,-0.128422998774148,0.0105393019555361,0.1099394923269449,-0.2747599929454231,0.1062220273569777,0.0993377341280152,-0.110716744612743,0.029432501513015,0.0640808102664252,0.0492929220046564,0.0979786000952027,-0.0001837996364476716,-0.0056222586528753,-0.1429164846888954,0.1533438162540464,47,2521,1.229165,2050.9858318451957,7.626563301707952
1400000US40109106710,0.0437396157023123,-0.3095956052662071,0.1469355551393055,0.0017542143066976,0.0753036500958106,-0.0238000418149833,-0.0857231523261121,-0.1264854161137886,-0.0996200929471808,-0.1249364360337421,-0.0273170989620614,-0.1032586312224809,-0.1763225039491334,-0.2903281818905729,-0.1793272762832062,-0.0656327758167267,-0.0218489104042052,0.1203916055887996,-0.0790242300344907,-0.0333770718747152,-0.1273588787450011,-0.0019225766121004,-0.0720804982255342,-0.0082190178462456,-0.0262690608319887,0.228380770330079,-0.0368775091480783,-0.019546889903246,0.0112606160631358,0.126740096590419,0.0139554501403551,-0.0891415405123717,0.0519558530403822,-0.0720245106987699,0.0635951414802982,-0.0719756969048589,-0.1061510216942099,-0.1365729713142631,0.0019708549003978,0.0712918160910105,-0.12851778706292,-0.1515683938373982,0.0545718818018039,0.0122150669707619,0.1698593006587617,0.1626594837136653,0.0051819561149321,0.0155984128043951,0.0643236862482336,-0.1389473500392082,2.576690077851746e-06,0.1063072703272084,-0.2513647150880579,0.1211655291532407,0.0840229591089956,-0.1212820978266968,0.0300389669489717,0.0711478423895965,0.0520283801852894,0.1517565304877713,-0.0146565911950697,-0.0310440984510971,-0.100620233620403,0.1335483009820186,14,4997,1.610209,3103.323854232587,8.040551210342795
1400000US40109106914,0.0315169873616434,-0.2690367673275292,0.1606471908979937,0.0179165573913454,0.0909964444593875,-0.0291410124941904,-0.0711302371803224,-0.1015851856746126,-0.0374850017629199,-0.1648985322040228,-0.0371666292229698,-0.1122381516058303,-0.1992523539738249,-0.3148158751171152,-0.1693789125396791,-0.0180736155116385,-0.0708013920462676,0.1210353250747135,-0.0685369371180249,-0.007350662218245,-0.1062254950048449,0.0516364124220031,-0.0453433541686407,0.0196847327157481,0.0195843413640668,0.2322854869930726,-0.0736529135222569,-0.0477843806603052,0.032643327714062,0.1183226231519825,-0.0120450325565573,-0.0371092697304128,0.0038209049718059,-0.0312756552500806,0.0819804549395357,-0.1039076978080167,-0.1495272348586846,-0.1676333357028096,-0.0232224216179073,0.0087681397787826,-0.0533518495998414,-0.1440662310694022,0.0565211807186382,-0.0183683109795149,0.1705234769418325,0.1484603818899482,0.0597022479918945,-0.0216181115680265,0.0876571792105297,-0.1450422885846134,-0.0111793821522202,0.1007475337376238,-0.2584937347747151,0.1493821466677936,0.0377087636584474,-0.1271420302975161,0.0355975056970201,0.0766899142454451,0.0202525780371382,0.1995841532075977,-0.0171735887461245,-0.0275983439780146,-0.0959656261787833,0.1135193013265125,84,4676,2.568214,1820.720547431016,7.50753668923486
1400000US40109107101,-0.0459846972199157,-0.2009312091376472,0.1418438606977698,-0.058555180233781,0.0581738896511273,0.0398519917809597,-0.054147488551939,-0.0769977435311095,-0.0193941181945628,-0.1590538865977857,-0.1488298441196656,-0.194364275153826,-0.1692711885709265,-0.2702612525975389,-0.1901331816731843,-0.0343633211471641,-0.1259431188009814,0.1125335610830068,-0.0563510448255727,-0.0238605229442787,-0.1848011586958172,-0.0080145214746772,-0.0532704817590392,0.0793155462972791,0.0485597875683838,0.1029832279609701,-0.0778066812737276,-0.192893832368334,0.0289443115464241,0.0998276176466538,-0.017496991108336,-0.0193092826189135,0.0754704461766768,-0.106795364193952,-0.098621987348422,0.0042036864206976,-0.0968152443885439,-0.1416989465336824,0.0421638522771142,0.0948072819481462,-0.0039238803818861,-0.1474518690990501,0.0035804837803306,-0.0891331506168059,0.1432157464555291,0.0427151181471106,0.0777022442478824,-0.0122786329588017,0.0155414945620133,-0.1579333702701577,0.0399224327152537,0.1389221529242412,-0.206465816280449,0.0684144682907887,0.0080015761017041,-0.0346797136739195,-0.0630580332640755,0.0934845876453333,0.0238302106872344,0.2423139651546557,-0.0969521634562257,-0.0048320535011571,-0.0346113920468127,0.143767517128025,0,0,23.63131,0.0,0.0
1400000US40109108234,0.0220481044493482,-0.2401816049765287,0.1658095717022058,-0.041226674007474,0.0840939954420561,-0.0166978590798483,-0.0955180281088281,-0.1081213705157833,-0.0472122730522752,-0.1435354294837671,-0.070109355106491,-0.1158312494166888,-0.1634789839100888,-0.2909199721610402,-0.1906403378050959,-0.0265483574215848,-0.0505752271888621,0.1152182674968719,-0.0806918526526587,-0.0269382935017482,-0.1403666129132786,-0.000262864104189647,-0.0291930224152446,0.0500547547457073,0.0125848701144199,0.1985188571019152,-0.1001904942822051,-0.0707978714563697,0.0534426662502272,0.119357133842534,0.0014513631852264,-0.0363381738658866,0.0668795242937322,-0.0701234165842798,0.0627284835938556,-0.0556286477132058,-0.1388637825718723,-0.1211069527085901,0.0104724023383456,0.05244563930435,-0.113373746539036,-0.1508835347364539,0.0433371679900984,0.0029716459566368,0.1495625635324175,0.1366002849343844,0.0453955579703082,0.0092839267968466,0.0680805938708947,-0.180751961536378,0.0082490648086343,0.1066251490475493,-0.2220679759549235,0.1250279410162853,0.0514344681017202,-0.1116234889499367,0.0189251706964763,0.0713055624680488,0.0287909076371677,0.2102481234083091,-0.0527963281689542,-0.0454933259388185,-0.0990426380062953,0.1192040173511326,0,4989,3.847707,1296.6164003652045,7.168284322280356
1400000US40109108317,0.0206150523077115,-0.2466972795461175,0.1690978449192521,-0.0422640701238284,0.0781847185710121,-0.0013013463531126,-0.0738383174853144,-0.1396414453275193,-0.0790027043627554,-0.1484714662881867,-0.0673462674120929,-0.1238017118170864,-0.1672299354864581,-0.2835455999213421,-0.2107670357379003,-0.0611922388361979,-0.0262790991765049,0.1271491801205289,-0.0564381605470574,-0.0242652807189766,-0.1337165961528212,-0.0131195026738619,-0.0677041961755283,0.0169832973394935,-0.0148042057268965,0.211953029454024,-0.0565654600021025,-0.0699716260489792,0.0180171773995638,0.127089912618761,0.015868850803916,-0.0608390648194382,0.057724406578622,-0.0890048585530475,0.0295573446248848,-0.0499296729241724,-0.1449730511200732,-0.1332085578327289,0.003989582154098,0.0850904073773525,-0.0692573036070861,-0.1416608082862682,0.0293144353536481,-0.0168149042244732,0.1651404227949396,0.112681935308027,0.0370088249315114,0.0154775543664489,0.0623935191512329,-0.1629919597930844,0.0115967100119077,0.1135711135547378,-0.2452176585394265,0.0966175190304754,0.0662524715205925,-0.0994114848180612,0.0163228717843844,0.0783997071095315,0.0487719188321523,0.1900647223774984,-0.0501071847337945,-0.0253246802331828,-0.124799287034972,0.1241518077097586,0,4209,4.338437,970.1650617491968,6.878496445347184
1400000US40109108319,0.0376051316118406,-0.2748264535460515,0.1507067985829612,-0.047844003050417,0.0757183256673975,-0.0154984700681089,-0.0741080679887907,-0.1557908250281669,-0.0919013195042532,-0.128970466499763,-0.059036232559286,-0.107059699855153,-0.1569481284230402,-0.2884820059994344,-0.2151138417178026,-0.0889085271433983,-0.0212697357490639,0.1286956800733386,-0.0645135012143973,-0.0211860529915477,-0.1325143645970685,-0.0128560692446501,-0.0871417057126928,0.0036374539836242,-0.0286765182817527,0.2197368870274776,-0.0436315208792402,-0.0535713285869288,0.0217502745692427,0.1163997889075458,0.0137089296424725,-0.0850314465093224,0.0436634517736308,-0.0936676988288679,0.0463315963235829,-0.0604189608817322,-0.1260199761138642,-0.1531488491670646,0.0255407752437452,0.0833493802867262,-0.0891941401385498,-0.1304989734165645,0.0328948441422325,-0.0174456149548174,0.1825624987662036,0.1160884573017667,0.0183158547053967,0.0185686171314861,0.0647345064927027,-0.1542006807573425,-0.0013394234755052,0.1135767714220125,-0.2404910124041374,0.1094652285398076,0.0842405415508266,-0.1105867224673157,0.0277649989464446,0.0788701480062836,0.0644986557975871,0.1482269621220016,-0.0406265474229564,-0.0283518320626723,-0.134930246084333,0.1349713773565487,34,3749,2.375192,1578.3987147144314,7.36479949328224
