cb_2020_3,building_count,building_area_m2,building_density,coverage_ratio
1400000US34027046000,48.0,54991.46,22.256565,0.025498
1400000US34027046103,14.0,20604.61,2.092072,0.003079
1400000US34027046104,20.0,175017.63,0.8488,0.007428
1400000US34027046107,16.0,10492.06,5.243476,0.003438
1400000US34027046108,175.0,93219.27,55.146178,0.029375
1400000US34027046109,72.0,100286.55,7.89858,0.011002
1400000US34027046110,64.0,195582.02,2.056966,0.006286
1400000US34027046201,3.0,7656.68,0.182137,0.000465
1400000US34027046202,13.0,8541.43,0.665253,0.000437
1400000US34027046297,9.0,21108.05,0.265826,0.000623
1400000US34027046298,82.0,57567.86,1.798327,0.001263
1400000US34027046400,137.0,84322.16,8.919259,0.00549
1400000US34027046500,107.0,255291.08,7.176217,0.017122
1400000US34029710101,37.0,17791.81,17.613327,0.00847
1400000US34029710102,21.0,9088.1,13.236843,0.005728
1400000US34029711100,1.0,217.81,0.4848,0.000106
1400000US34029711200,25.0,12230.71,12.31552,0.006025
1400000US34029711300,42.0,25472.82,22.860266,0.013865
1400000US34029711400,8.0,9783.9,2.570744,0.003144
1400000US34029713000,0.0,0.0,0.0,0.0
1400000US34029713100,6.0,4391.58,1.389484,0.001017
1400000US34029713201,1.0,1252.88,0.233178,0.000292
1400000US34029713202,3.0,739.75,1.073249,0.000265
1400000US34029713203,1.0,16111.21,0.275904,0.004445
1400000US34029713300,0.0,0.0,0.0,0.0
1400000US34029713401,27.0,57245.8,7.685229,0.016294
1400000US34029713402,57.0,172523.23,11.45701,0.034677
1400000US34029713500,59.0,73358.97,17.714818,0.022026
1400000US34029713600,0.0,0.0,0.0,0.0
1400000US34029713700,123.0,24101.93,60.878341,0.011929
1400000US34029713800,215.0,40764.42,30.947413,0.005868
1400000US34029713900,144.0,89983.93,36.417048,0.022757
1400000US34029714000,43.0,55212.45,11.672511,0.014988
1400000US34029714100,37.0,52663.37,10.834341,0.015421
1400000US34029714200,35.0,27844.77,5.895734,0.00469
1400000US34029714300,13.0,2478.33,3.185143,0.000607
1400000US34029715001,2.0,3406.29,0.202705,0.000345
1400000US34029715002,0.0,0.0,0.0,0.0
1400000US34029715201,5.0,33191.17,2.022138,0.013423
1400000US34029715202,0.0,0.0,0.0,0.0
1400000US34029715301,0.0,0.0,0.0,0.0
1400000US34029715303,0.0,0.0,0.0,0.0
1400000US34029715304,0.0,0.0,0.0,0.0
1400000US34029715401,4.0,19254.82,0.832125,0.004006
1400000US34029715403,0.0,0.0,0.0,0.0
1400000US34029715404,0.0,0.0,0.0,0.0
1400000US34029715501,0.0,0.0,0.0,0.0
1400000US34029715502,0.0,0.0,0.0,0.0
1400000US34029715503,0.0,0.0,0.0,0.0
1400000US34029715600,0.0,0.0,0.0,0.0
1400000US34029715701,10.0,23542.55,2.609402,0.006143
1400000US34029715702,0.0,0.0,0.0,0.0
1400000US34029715800,9.0,36773.35,0.713691,0.002916
1400000US34029715901,0.0,0.0,0.0,0.0
1400000US34029715902,0.0,0.0,0.0,0.0
1400000US34029716000,4.0,31205.77,0.903253,0.007047
1400000US34029717001,0.0,0.0,0.0,0.0
1400000US34029717002,6.0,13291.46,1.83442,0.004064
1400000US34029717101,11.0,8323.12,0.766936,0.00058
1400000US34029717102,0.0,0.0,0.0,0.0
1400000US34029717200,79.0,55171.13,1.973084,0.001378
1400000US34029717300,408.0,133123.6,9.495638,0.003098
1400000US34029717400,2.0,883.18,0.021225,9e-06
1400000US34029717501,1.0,12972.74,0.130584,0.001694
1400000US34029717502,0.0,0.0,0.0,0.0
1400000US34029718000,7.0,27488.75,0.129799,0.00051
1400000US34029720001,0.0,0.0,0.0,0.0
1400000US34029720102,5.0,7558.3,0.738297,0.001116
1400000US34029720104,1.0,1565.14,0.442789,0.000693
1400000US34029720105,41.0,20200.67,0.686373,0.000338
1400000US34029720106,0.0,0.0,0.0,0.0
1400000US34029720107,0.0,0.0,0.0,0.0
1400000US34029720202,4.0,14076.49,0.531376,0.00187
1400000US34029720203,2.0,471.68,0.523453,0.000123
1400000US34029720204,1.0,289.26,0.271695,7.9e-05
1400000US34029720205,3.0,27209.81,0.449837,0.00408
1400000US34029720206,0.0,0.0,0.0,0.0
1400000US34029721000,22.0,15652.56,9.413746,0.006698
1400000US34029722001,2.0,3432.98,0.402926,0.000692
1400000US34029722003,0.0,0.0,0.0,0.0
1400000US34029722004,0.0,0.0,0.0,0.0
1400000US34029722100,5.0,1128.16,0.396369,8.9e-05
1400000US34029722200,2.0,1589.01,0.578057,0.000459
1400000US34029722300,58.0,75731.54,5.236039,0.006837
1400000US34029722401,88.0,44393.82,26.731089,0.013485
1400000US34029722402,7.0,10738.52,2.803009,0.0043
1400000US34029722500,2.0,574.96,0.839634,0.000241
1400000US34029722600,4.0,1688.28,0.717861,0.000303
1400000US34029722701,15.0,144955.75,2.494102,0.024102
1400000US34029722702,2.0,1484.46,0.738827,0.000548
1400000US34029722800,5.0,5281.4,1.655631,0.001749
1400000US34029722900,2.0,10862.51,0.65763,0.003572
1400000US34029723000,22.0,64807.9,1.654487,0.004874
1400000US34029723100,31.0,104848.13,8.360354,0.028276
1400000US34029723200,36.0,51199.89,7.080647,0.01007
1400000US34029723300,8.0,26028.91,1.853155,0.006029
1400000US34029723400,1.0,184.46,0.493538,9.1e-05
1400000US34029723500,0.0,0.0,0.0,0.0
1400000US34029723600,13.0,9819.71,6.285616,0.004748
1400000US34029724000,0.0,0.0,0.0,0.0
1400000US34029725001,0.0,0.0,0.0,0.0
1400000US34029725002,0.0,0.0,0.0,0.0
1400000US34029725100,1.0,202.65,0.920248,0.000186
1400000US34029726000,4.0,1643.96,2.536333,0.001042
1400000US34029727001,23.0,7001.66,10.884086,0.003313
1400000US34029727002,131.0,34711.12,81.343067,0.021554
1400000US34029728001,12.0,6686.35,9.780804,0.00545
1400000US34029728002,8.0,6127.79,6.004843,0.0046
1400000US34029728003,129.0,57045.04,165.718176,0.073282
1400000US34029728004,10.0,7717.07,12.190944,0.009408
1400000US34029729000,0.0,0.0,0.0,0.0
1400000US34029730000,7.0,8504.44,4.202044,0.005105
1400000US34029731001,5.0,1578.23,0.719107,0.000227
1400000US34029731002,2.0,12227.84,0.248631,0.00152
1400000US34029731101,3.0,1500.2,0.957129,0.000479
1400000US34029731102,10.0,6758.91,1.117039,0.000755
1400000US34029731103,9.0,30933.37,0.661885,0.002275
1400000US34029731201,0.0,0.0,0.0,0.0
1400000US34029731202,0.0,0.0,0.0,0.0
1400000US34029731203,0.0,0.0,0.0,0.0
1400000US34029731204,9.0,10101.49,0.218865,0.000246
1400000US34029731205,0.0,0.0,0.0,0.0
1400000US34029731206,0.0,0.0,0.0,0.0
1400000US34029732001,19.0,90884.14,0.104121,0.000498
1400000US34029732003,0.0,0.0,0.0,0.0
1400000US34029732004,0.0,0.0,0.0,0.0
1400000US34029732101,4.0,2272.38,0.467851,0.000266
1400000US34029732103,1.0,201.45,0.1633,3.3e-05
1400000US34029732104,0.0,0.0,0.0,0.0
1400000US34029733001,1.0,2382.3,0.133854,0.000319
1400000US34029733002,4.0,9881.99,0.089435,0.000221
1400000US34029734002,19.0,51655.95,1.712408,0.004656
1400000US34029734003,5.0,1376.13,0.255925,7e-05
1400000US34029734004,2.0,1868.66,0.037234,3.5e-05
1400000US34029734005,2.0,307.57,0.537523,8.3e-05
1400000US34029735001,1.0,11185.1,0.237713,0.002659
1400000US34029735003,12.0,47125.69,0.256809,0.001009
1400000US34029735004,10.0,16640.37,3.014679,0.005017
1400000US34029735101,36.0,160659.2,3.952661,0.01764
1400000US34029735104,101.0,113775.3,2.582539,0.002909
1400000US34029735105,6.0,1031.22,2.88601,0.000496
1400000US34029735106,13.0,16473.25,0.873169,0.001106
1400000US34029736001,3.0,1783.2,0.052373,3.1e-05
1400000US34029736002,9.0,6573.01,0.215789,0.000158
1400000US34029736101,1.0,11158.02,0.038556,0.00043
1400000US34029736105,0.0,0.0,0.0,0.0
1400000US34029736106,0.0,0.0,0.0,0.0
1400000US34029736107,9.0,39825.61,1.615319,0.007148
1400000US34029737000,1.0,376.7,0.114831,4.3e-05
1400000US34029738001,214.0,37706.17,37.683454,0.00664
1400000US34029738002,184.0,68120.03,33.266776,0.012316
1400000US34029738100,27.0,9444.13,2.839653,0.000993
1400000US34029739000,44.0,22560.48,11.666285,0.005982
1400000US34029739100,14.0,57203.4,0.099327,0.000406
1400000US34029739200,651.0,123284.4,161.118992,0.030512
1400000US34029980000,11.0,4415.86,1.103215,0.000443
1400000US34029980100,0.0,0.0,0.0,0.0
1400000US34031116500,58.0,35731.23,2.544566,0.001568
1400000US34031124201,6.0,3086.67,6.695196,0.003444
1400000US34031124202,300.0,54194.34,156.20688,0.028218
1400000US34031124311,46.0,78459.9,18.826996,0.032112
1400000US34031124312,14.0,16756.29,5.402919,0.006467
1400000US34031124321,31.0,25817.08,12.71857,0.010592
1400000US34031124322,26.0,89670.13,10.965416,0.037818
1400000US34031124323,9.0,6058.54,9.922068,0.006679
1400000US34031124402,48.0,234900.78,13.279794,0.064988
1400000US34031124403,22.0,42636.1,9.974818,0.019331
1400000US34031124404,0.0,0.0,0.0,0.0
1400000US34031124500,484.0,116821.67,284.75228,0.06873
1400000US34031124601,7.0,52475.34,4.379053,0.032827
1400000US34031124602,109.0,35287.78,88.183279,0.028549
1400000US34031124700,7.0,8377.24,4.559055,0.005456
1400000US34031124800,86.0,15306.61,85.649522,0.015244
1400000US34031124900,53.0,12125.44,72.583252,0.016606
1400000US34031125000,0.0,0.0,0.0,0.0
1400000US34031125100,4.0,12515.93,9.62816,0.030126
1400000US34031133701,6.0,17843.89,5.66864,0.016858
1400000US34031133702,20.0,19614.77,9.578553,0.009394
1400000US34031143201,7.0,10554.75,6.110426,0.009213
1400000US34031143202,4.0,916.64,1.460933,0.000335
1400000US34031143301,5.0,22303.21,6.559906,0.029261
1400000US34031143302,0.0,0.0,0.0,0.0
1400000US34031143401,1.0,10469.74,0.655917,0.006867
1400000US34031143402,155.0,30039.13,103.200755,0.02
1400000US34031154003,21.0,37699.26,7.731657,0.01388
1400000US34031154004,66.0,127258.84,46.324209,0.089321
1400000US34031154005,49.0,39560.29,46.288337,0.037371
1400000US34031154006,135.0,59748.83,74.092938,0.032792
1400000US34031163501,20.0,8442.74,4.982258,0.002103
1400000US34031163502,18.0,20242.62,3.63053,0.004083
1400000US34031175200,6.0,3889.64,12.817801,0.008309
1400000US34031175301,0.0,0.0,0.0,0.0
1400000US34031175302,3.0,20657.93,5.815058,0.040042
1400000US34031175401,1.0,503.25,1.94893,0.000981
1400000US34031175402,12.0,8736.15,22.237706,0.016189
1400000US34031175501,0.0,0.0,0.0,0.0
1400000US34031175502,0.0,0.0,0.0,0.0
1400000US34031175601,3.0,1686.98,4.338288,0.00244
1400000US34031175603,2.0,6598.42,4.131284,0.01363
1400000US34031175604,0.0,0.0,0.0,0.0
1400000US34031175701,3.0,3899.97,3.367068,0.004377
1400000US34031175703,20.0,8662.06,33.113899,0.014342
1400000US34031175704,1.0,567.2,1.619339,0.000918
1400000US34031175801,26.0,13506.62,69.552191,0.036131
1400000US34031175803,0.0,0.0,0.0,0.0
1400000US34031175804,0.0,0.0,0.0,0.0
1400000US34031175900,2.0,139.08,3.537531,0.000246
1400000US34031180101,17.0,22374.89,20.536436,0.027029
1400000US34031180102,1.0,4240.47,1.476185,0.00626
1400000US34031180201,7.0,3145.17,13.148626,0.005908
1400000US34031180203,13.0,5008.04,50.008848,0.019265
1400000US34031180204,3.0,1020.11,12.836641,0.004365
1400000US34031180301,7.0,2110.79,26.894011,0.00811
1400000US34031180302,7.0,10973.59,15.241015,0.023893
1400000US34031180600,9.0,2195.91,22.713048,0.005542
1400000US34031180700,6.0,4029.03,19.263802,0.012936
1400000US34031180800,0.0,0.0,0.0,0.0
1400000US34031180900,0.0,0.0,0.0,0.0
1400000US34031181000,2.0,15595.62,2.421618,0.018883
1400000US34031181101,0.0,0.0,0.0,0.0
1400000US34031181102,0.0,0.0,0.0,0.0
1400000US34031181200,1.0,442.5,2.489897,0.001102
1400000US34031181300,2.0,2431.24,4.451597,0.005411
1400000US34031181400,6.0,5939.32,17.413816,0.017238
1400000US34031181500,11.0,4628.12,31.536697,0.013269
1400000US34031181702,26.0,20514.75,118.531486,0.093525
1400000US34031181800,65.0,70989.7,154.114258,0.168316
1400000US34031181900,30.0,30115.71,31.451717,0.031573
1400000US34031182000,16.0,9245.3,64.019718,0.036993
1400000US34031182100,8.0,4941.25,7.406125,0.004574
1400000US34031182200,21.0,53628.73,53.902683,0.137654
1400000US34031182301,4.0,11400.97,18.304626,0.052173
1400000US34031182302,18.0,23518.56,41.124997,0.053733
1400000US34031182400,6.0,9653.93,9.301331,0.014966
1400000US34031182501,1.0,906.51,1.859552,0.001686
1400000US34031182502,2.0,5264.65,2.030748,0.005346
1400000US34031182600,10.0,25794.13,5.516864,0.01423
1400000US34031182701,5.0,4428.82,19.517222,0.017288
1400000US34031182702,1.0,1268.84,3.678689,0.004668
1400000US34031182800,4.0,14317.24,6.497589,0.023257
1400000US34031182900,27.0,40199.38,59.136347,0.088046
1400000US34031183001,1.0,43196.19,1.91366,0.082663
1400000US34031183002,1.0,428.14,2.864402,0.001226
1400000US34031183101,3.0,2817.18,4.40462,0.004136
1400000US34031183102,0.0,0.0,0.0,0.0
1400000US34031183200,151.0,145743.7,188.494119,0.181933
1400000US34031196401,41.0,12824.4,15.989505,0.005001
1400000US34031196403,125.0,72123.32,41.099048,0.023714
1400000US34031196404,134.0,65977.92,71.620603,0.035264
1400000US34031203600,4.0,6242.42,3.319505,0.00518
1400000US34031216701,73.0,65124.88,1.907395,0.001702
1400000US34031216702,9.0,7539.3,0.321412,0.000269
1400000US34031223801,3.0,1332.04,1.99207,0.000885
1400000US34031223802,65.0,201271.71,8.131223,0.025178
1400000US34031223900,4.0,6111.49,4.647493,0.007101
1400000US34031236601,61.0,43493.78,14.799227,0.010552
1400000US34031236603,14.0,48812.51,1.62361,0.005661
1400000US34031236604,4.0,23078.66,0.491089,0.002833
1400000US34031246001,974.0,483744.11,83.187144,0.041315
1400000US34031246002,1104.0,283907.07,306.044885,0.078703
1400000US34031246003,1861.0,509685.69,282.785232,0.077448
1400000US34031246101,1854.0,617002.22,307.077236,0.102194
1400000US34031246102,227.0,115230.26,349.76133,0.177547
1400000US34031246103,2051.0,534366.53,371.538183,0.0968
1400000US34031246104,900.0,247504.23,262.678468,0.072238
1400000US34031246201,2028.0,480366.7,383.386726,0.090812
1400000US34031246202,1856.0,434399.88,493.453106,0.115494
1400000US34031246203,1477.0,457000.7,310.394148,0.09604
1400000US34031246300,1709.0,816783.04,169.206614,0.080869
1400000US34031256801,0.0,0.0,0.0,0.0
1400000US34031256802,11.0,16291.18,0.220903,0.000327
1400000US34031256803,5.0,17535.62,0.351329,0.001232
1400000US34031256804,7.0,29921.02,0.234958,0.001004
1400000US34031256805,22.0,13420.84,0.251173,0.000153
1400000US34031264101,23.0,16283.57,14.589632,0.010329
1400000US34031264102,107.0,130398.88,17.112936,0.020855
1400000US34031264200,14.0,25505.75,25.997902,0.047364
1400000US34035050100,900.0,161359.87,674.617155,0.120951
1400000US34035050200,641.0,97398.93,688.124854,0.104559
1400000US34035050300,19.0,46461.5,11.783136,0.028814
1400000US34035050400,473.0,145957.79,217.309606,0.067057
1400000US34035050500,837.0,156634.73,720.335227,0.134802
1400000US34035050600,1242.0,427910.98,310.741291,0.107061
1400000US34035050701,23.0,10476.89,4.23872,0.001931
1400000US34035050703,155.0,235258.9,28.136335,0.042705
1400000US34035050704,62.0,116659.83,12.86275,0.024203
1400000US34035050801,19.0,47504.39,2.193062,0.005483
1400000US34035050802,62.0,119368.26,6.921548,0.013326
1400000US34035050901,17.0,11270.69,1.766802,0.001171
1400000US34035050902,94.0,148552.19,6.686933,0.010568
1400000US34035050903,12.0,10230.56,0.841725,0.000718
1400000US34035051000,178.0,473970.12,15.785293,0.042032
1400000US34035051100,9.0,6964.25,9.481679,0.007337
1400000US34035051200,19.0,24488.53,11.622466,0.01498
1400000US34035051300,18.0,9216.99,10.472569,0.005363
1400000US34035051400,13.0,11290.15,4.631295,0.004022
1400000US34035051500,9.0,4886.43,10.180143,0.005527
1400000US34035051600,50.0,82161.41,20.630178,0.0339
1400000US34035051700,5.0,5355.66,5.553007,0.005948
1400000US34035051800,12.0,4410.43,7.708124,0.002833
1400000US34035051900,29.0,40901.36,13.774536,0.019427
1400000US34035052001,42.0,5847.99,27.237478,0.003792
1400000US34035052002,161.0,114801.38,137.990498,0.098394
1400000US34035052100,138.0,131097.1,12.089155,0.011484
1400000US34035052201,25.0,83465.21,1.278281,0.004268
1400000US34035052203,16.0,21712.75,1.117357,0.001516
1400000US34035052204,76.0,156294.96,4.524287,0.009304
1400000US34035052300,52.0,176776.43,3.337487,0.011346
1400000US34035052400,65.0,143994.3,4.15299,0.0092
1400000US34035052603,253.0,109282.93,34.849627,0.015053
1400000US34035052604,36.0,98094.52,1.689917,0.004605
1400000US34035052605,30.0,19999.84,5.025701,0.00335
1400000US34035052701,16.0,5799.17,0.671414,0.000243
1400000US34035052702,76.0,65212.1,8.073474,0.006927
1400000US34035052800,41.0,51265.52,2.761397,0.003453
1400000US34035052901,13.0,6469.28,1.035626,0.000515
1400000US34035052904,116.0,118137.93,1.814356,0.001848
1400000US34035052905,4.0,7821.13,1.785155,0.00349
1400000US34035052906,26.0,33988.58,17.537375,0.022926
1400000US34035053000,4.0,2862.28,2.39565,0.001714
1400000US34035053102,29.0,39204.96,17.777276,0.024033
1400000US34035053103,18.0,11739.92,4.448837,0.002902
1400000US34035053105,256.0,161341.97,48.472216,0.030549
1400000US34035053200,3.0,3599.68,0.953665,0.001144
1400000US34035053300,27.0,34972.45,11.412085,0.014782
1400000US34035053402,45.0,47298.9,1.367063,0.001437
1400000US34035053403,12.0,15528.83,5.636528,0.007294
1400000US34035053405,91.0,269039.65,3.624121,0.010715
1400000US34035053406,8.0,11981.36,0.801438,0.0012
1400000US34035053501,137.0,516299.63,7.243015,0.027296
1400000US34035053602,74.0,80687.63,2.712339,0.002957
1400000US34035053603,133.0,201165.5,11.737943,0.017754
1400000US34035053604,601.0,532399.2,44.954467,0.039823
1400000US34035053703,1419.0,263033.3,26.623374,0.004935
1400000US34035053704,979.0,165667.26,195.299993,0.033049
1400000US34035053705,744.0,301173.77,230.669565,0.093376
1400000US34035053706,1320.0,310658.55,107.089512,0.025203
1400000US34035053707,1821.0,320580.86,118.312324,0.020828
1400000US34035053801,257.0,36240.21,145.798397,0.020559
1400000US34035053804,1010.0,485106.47,100.026512,0.048043
1400000US34035053805,1630.0,402843.16,96.371164,0.023817
1400000US34035053806,1017.0,364111.61,86.224124,0.03087
1400000US34035053807,2340.0,495804.59,174.767906,0.03703
1400000US34035053901,3.0,563.04,1.896355,0.000356
1400000US34035053904,15.0,2589.25,1.344619,0.000232
1400000US34035053905,17.0,7623.71,1.956001,0.000877
1400000US34035054100,23.0,38761.56,1.840252,0.003101
1400000US34035054201,47.0,74054.76,2.217531,0.003494
1400000US34035054202,15.0,47958.72,0.351987,0.001125
1400000US34035054301,58.0,143217.79,8.100449,0.020002
1400000US34035054302,239.0,117868.69,34.651286,0.017089
1400000US34037371000,37.0,25059.86,0.315839,0.000214
1400000US34037371100,1.0,361.23,0.011496,4e-06
1400000US34037371200,0.0,0.0,0.0,0.0
1400000US34037371300,1.0,193.89,0.030931,6e-06
1400000US34037371400,92.0,30186.59,3.466714,0.001137
1400000US34037371502,176.0,44284.05,4.708996,0.001185
1400000US34037371503,18.0,11911.24,0.520178,0.000344
1400000US34037371600,55.0,27236.01,2.161005,0.00107
1400000US34037371700,13.0,17340.54,0.69249,0.000924
1400000US34037371801,3.0,2400.78,0.056311,4.5e-05
1400000US34037371802,12.0,4552.88,0.367606,0.000139
1400000US34037371900,46.0,30037.11,0.271263,0.000177
1400000US34037372000,7.0,23325.63,0.177542,0.000592
1400000US34037372100,68.0,88045.45,2.809064,0.003637
1400000US34037372200,0.0,0.0,0.0,0.0
1400000US34037372300,97.0,70637.13,1.435716,0.001046
1400000US34037372400,43.0,40109.47,0.928368,0.000866
1400000US34037372500,13.0,27906.7,0.588981,0.001264
1400000US34037372600,6.0,19789.52,0.098736,0.000326
1400000US34037372700,4.0,10006.83,1.349159,0.003375
1400000US34037372800,7.0,25027.89,1.493466,0.00534
1400000US34037372900,0.0,0.0,0.0,0.0
