cb_2020_3,minor_ratio,elderly_ratio,sex_ratio
1400000US34017010701,0.177129,0.10219,87.3291
1400000US34017010702,0.355632,0.156661,108.2143
1400000US34017010800,0.17848,0.097329,95.0902
1400000US34017010900,0.131605,0.174658,121.692
1400000US34017011000,0.252608,0.138322,111.2069
1400000US34017011100,0.270856,0.086674,91.1765
1400000US34017011200,0.262056,0.144519,81.1008
1400000US34017011300,0.192766,0.147059,116.3371
1400000US34017011400,0.236359,0.176309,86.6428
1400000US34017011500,0.175053,0.212262,91.1884
1400000US34017011600,0.249546,0.143969,67.6816
1400000US34017012300,0.213425,0.086919,112.4314
1400000US34017012400,0.188762,0.171265,99.597
1400000US34017012500,0.18224,0.161202,101.2095
1400000US34017012600,0.202962,0.156336,98.9089
1400000US34017012700,0.161962,0.124723,151.0015
1400000US34017012800,0.23956,0.140354,107.6565
1400000US34017012900,0.229764,0.145981,97.2549
1400000US34017013000,0.249117,0.08531,102.8674
1400000US34017013100,0.220459,0.16843,75.406
1400000US34017013200,0.239158,0.148111,137.2443
1400000US34017013300,0.229646,0.134245,90.9792
1400000US34017013400,0.230068,0.144647,86.1484
1400000US34017013500,0.252408,0.057225,98.2429
1400000US34017013600,0.253466,0.104853,123.6434
1400000US34017013700,0.235172,0.163103,102.2315
1400000US34017013800,0.177881,0.056716,118.4122
1400000US34017013900,0.122646,0.115709,89.3947
1400000US34017014000,0.235121,0.165623,95.8589
1400000US34017014101,0.088243,0.205319,74.6094
1400000US34017014102,0.104452,0.228951,96.8841
1400000US34017014200,0.226285,0.092165,121.7862
1400000US34017014300,0.156617,0.185841,125.6851
1400000US34017014401,0.288171,0.113251,92.753
1400000US34017014402,0.207542,0.153425,114.3122
1400000US34017014501,0.260003,0.127031,114.2643
1400000US34017014502,0.13556,0.294134,62.1019
1400000US34017014600,0.26138,0.09573,98.6946
1400000US34017014700,0.295113,0.088482,97.0426
1400000US34017014801,0.24852,0.122977,90.1652
1400000US34017014802,0.079444,0.403178,84.4322
1400000US34017014900,0.228829,0.126727,92.0415
1400000US34017015001,0.082395,0.204197,95.2048
1400000US34017015003,0.283079,0.042502,73.0743
1400000US34017015004,0.152066,0.184573,94.4296
1400000US34017015100,0.201185,0.091391,110.7824
1400000US34017015201,0.162547,0.157467,107.6653
1400000US34017015202,0.180659,0.10481,94.5339
1400000US34017015300,0.240723,0.10498,105.1077
1400000US34017015500,0.216168,0.152832,105.9968
1400000US34017015600,0.216187,0.152077,89.9272
1400000US34017015700,0.232178,0.112549,81.7214
1400000US34017015801,0.159078,0.050432,105.3254
1400000US34017015802,0.223436,0.217312,107.2016
1400000US34017015900,0.283379,0.064433,121.1627
1400000US34017016000,0.214926,0.066532,105.7738
1400000US34017016100,0.268535,0.076618,74.74
1400000US34017016200,0.169556,0.095227,136.175
1400000US34017016300,0.168202,0.153846,94.1348
1400000US34017016400,0.178362,0.129997,87.2775
1400000US34017016500,0.166928,0.177116,75.8787
1400000US34017016600,0.2304,0.089067,96.2323
1400000US34017016700,0.247847,0.146986,85.6164
1400000US34017016800,0.217932,0.157366,104.3784
1400000US34017016900,0.256881,0.180865,70.0279
1400000US34017017000,0.251342,0.096817,81.8689
1400000US34017017100,0.219316,0.108048,94.8256
1400000US34017017200,0.217562,0.118938,84.5224
1400000US34017017300,0.1672,0.1532,85.4599
1400000US34017017400,0.22299,0.156007,96.1017
1400000US34017017500,0.261232,0.061139,96.4513
1400000US34017017600,0.286584,0.094755,88.0654
1400000US34017017700,0.173712,0.117545,113.7376
1400000US34017017800,0.2326,0.100238,114.072
1400000US34017017900,0.160834,0.05386,116.1481
1400000US34017018000,0.153784,0.129006,89.6323
1400000US34017018100,0.144781,0.181444,110.4724
1400000US34017018200,0.193043,0.093757,94.3151
1400000US34017018301,0.193655,0.028034,97.7389
1400000US34017018302,0.196482,0.044187,91.3793
1400000US34017018401,0.15128,0.083895,117.2767
1400000US34017018402,0.122407,0.020741,105.2338
1400000US34017018501,0.087096,0.037327,91.2126
1400000US34017018502,0.198904,0.076164,131.8933
1400000US34017018600,0.180249,0.067844,96.2963
1400000US34017018701,0.046933,0.030303,151.2535
1400000US34017018702,0.104701,0.072173,104.8412
1400000US34017018800,0.11792,0.058186,116.4099
1400000US34017018900,0.142207,0.094994,91.5033
1400000US34017019000,0.167048,0.105804,68.567
1400000US34017019100,0.082477,0.167069,93.2283
1400000US34017019200,0.182833,0.02456,92.0438
1400000US34017019300,0.081633,0.07981,112.0556
1400000US34017019400,0.113915,0.131441,97.1666
1400000US34017019800,0.241162,0.152497,83.0039
1400000US34017019900,0.141773,0.168795,77.7887
1400000US34017020000,0.170221,0.223149,108.2358
1400000US34017020100,0.178308,0.016454,115.9536
1400000US34017032400,0.240467,0.134112,110.3565
1400000US34017980100,,,
1400000US34019010100,0.192374,0.248965,93.2644
1400000US34019010201,0.191756,0.199485,121.7959
1400000US34019010202,0.184999,0.123333,93.1981
1400000US34019010300,0.165936,0.165936,91.4626
1400000US34019010400,0.212043,0.128602,100.3447
1400000US34019010500,0.246334,0.185728,97.0339
1400000US34019010600,0.19739,0.236538,107.2578
1400000US34019010701,0.189873,0.181259,87.5371
1400000US34019010702,0.119271,0.209166,109.6059
1400000US34019010801,0.209337,0.128566,98.7482
1400000US34019010802,0.162255,0.148529,77.7003
1400000US34019010900,0.192775,0.113006,110.2066
1400000US34019011001,0.201047,0.106242,161.6078
1400000US34019011003,0.206493,0.178324,85.0265
1400000US34019011004,0.148325,0.276828,116.1004
1400000US34019011100,0.146256,0.305727,85.0342
1400000US34019011202,0.237671,0.185977,87.0
1400000US34019011203,0.206661,0.201414,119.2
1400000US34019011204,0.227679,0.214692,90.5646
1400000US34019011301,0.250555,0.170342,97.3423
1400000US34019011303,0.216239,0.171707,85.5496
1400000US34019011304,0.247016,0.135598,95.6287
1400000US34019011305,0.159152,0.178561,82.4074
1400000US34019011306,0.198716,0.128857,81.9856
1400000US34019011400,0.215388,0.092371,88.7977
1400000US34019011500,0.205474,0.22131,104.5182
1400000US34019011600,0.140793,0.273652,85.8223
1400000US34019011700,0.106784,0.236523,103.6239
1400000US34019011800,0.180535,0.185601,96.3068
1400000US34019011900,0.147545,0.256235,111.6111
1400000US34023000101,0.242117,0.127567,80.9948
1400000US34023000102,0.232979,0.137856,96.8631
1400000US34023000200,0.198435,0.165973,92.1011
1400000US34023000300,0.270686,0.138323,104.9134
1400000US34023000401,0.232369,0.109522,85.4732
1400000US34023000403,0.244861,0.113153,87.8032
1400000US34023000404,0.195162,0.150111,116.3803
1400000US34023000501,0.1886,0.161752,90.7641
1400000US34023000503,0.253536,0.088865,81.8602
1400000US34023000504,0.186846,0.087619,131.7511
1400000US34023000603,0.198758,0.200828,93.3934
1400000US34023000608,0.189615,0.11902,68.2041
1400000US34023000609,0.229754,0.073063,173.7349
1400000US34023000610,0.192308,0.171923,76.9309
1400000US34023000701,0.223317,0.143186,111.7524
1400000US34023000702,0.170397,0.16444,103.9764
1400000US34023000801,0.200049,0.127349,94.8916
1400000US34023000802,0.23382,0.175365,100.1393
1400000US34023000901,0.256165,0.149165,117.0984
1400000US34023000902,0.177045,0.213636,101.9275
1400000US34023001001,0.184959,0.258025,123.1241
1400000US34023001003,0.194547,0.171997,85.1936
1400000US34023001004,0.208586,0.185859,102.8689
1400000US34023001100,0.178336,0.116408,98.8574
1400000US34023001200,0.183521,0.122482,93.6793
1400000US34023001300,0.221739,0.141063,81.6586
1400000US34023001409,0.181185,0.19829,113.3108
1400000US34023001410,0.188013,0.279284,84.365
1400000US34023001411,0.186054,0.210131,88.2284
1400000US34023001412,0.276043,0.170411,97.5216
1400000US34023001413,0.295365,0.124679,104.5121
1400000US34023001414,0.332216,0.094227,86.5231
1400000US34023001415,0.206211,0.208075,90.0826
1400000US34023001417,0.208288,0.241549,117.2986
1400000US34023001418,0.24345,0.125824,96.3948
1400000US34023001419,0.277649,0.041598,83.4646
1400000US34023001502,0.282141,0.131232,106.7931
1400000US34023001504,0.260979,0.081174,116.6082
1400000US34023001505,0.256079,0.148387,81.3681
1400000US34023001506,0.306545,0.048604,101.0968
1400000US34023001600,0.178804,0.175956,105.0897
1400000US34023001701,0.203125,0.201345,96.5021
1400000US34023001702,0.180567,0.141588,103.9158
1400000US34023001803,0.214907,0.132251,97.7064
1400000US34023001804,0.244211,0.137368,111.4636
1400000US34023001805,0.24909,0.130813,95.2625
1400000US34023001806,0.296392,0.034937,106.872
1400000US34023001901,0.192585,0.225747,106.4201
1400000US34023001902,0.201275,0.204007,93.4802
1400000US34023001903,0.228885,0.150338,86.6527
1400000US34023002000,0.242293,0.121946,78.0081
1400000US34023002101,0.275428,0.146265,99.4614
1400000US34023002102,0.288979,0.128999,96.3111
1400000US34023002200,0.236,0.154133,85.8276
1400000US34023002301,0.18953,0.135302,76.7078
1400000US34023002302,0.252307,0.151331,91.6625
1400000US34023002401,0.205174,0.208921,95.979
1400000US34023002402,0.158436,0.255144,91.8421
1400000US34023002500,0.201679,0.162385,92.2208
1400000US34023002603,0.160073,0.250568,100.0
1400000US34023002604,0.179773,0.214229,87.9197
1400000US34023002605,0.172724,0.258149,93.6865
1400000US34023002701,0.250189,0.166981,69.2209
1400000US34023002703,0.216609,0.133218,97.2023
1400000US34023002805,0.234442,0.151859,94.0015
1400000US34023002901,0.266445,0.099917,140.8422
1400000US34023002902,0.206715,0.179854,94.161
1400000US34023003001,0.180206,0.178049,82.7858
1400000US34023003002,0.286257,0.060786,95.6058
1400000US34023003101,0.221734,0.186576,104.3265
1400000US34023003102,0.181522,0.119658,90.6868
1400000US34023003201,0.266464,0.148312,85.7143
1400000US34023003203,0.223843,0.120139,126.178
1400000US34023003300,0.22449,0.170014,105.2441
1400000US34023003401,0.193593,0.176045,102.8249
1400000US34023003500,0.17585,0.19578,103.3373
1400000US34023003601,0.260447,0.139386,90.4044
1400000US34023003700,0.270701,0.090149,108.0611
1400000US34023003801,0.211859,0.139698,107.898
1400000US34023003802,0.199142,0.098688,78.0674
1400000US34023004000,0.205087,0.163979,78.5483
1400000US34023004100,0.168592,0.189531,107.6462
1400000US34023004200,0.213707,0.075287,122.3724
1400000US34023004300,0.252897,0.118871,88.5154
1400000US34023004400,0.312588,0.069047,85.6956
1400000US34023004501,0.242488,0.153506,115.6203
1400000US34023004502,0.309811,0.019179,78.3772
1400000US34023004600,0.28057,0.068751,101.8837
1400000US34023004700,0.239774,0.113563,111.2564
1400000US34023004800,0.253883,0.146013,96.6067
1400000US34023004900,0.216827,0.192451,110.6418
1400000US34023005000,0.227282,0.109549,97.7178
1400000US34023005100,0.055029,0.048764,86.8396
1400000US34023005200,0.124627,0.044523,161.0895
1400000US34023005300,0.337334,0.042761,124.5368
1400000US34023005500,0.274596,0.064675,111.5362
1400000US34023005601,0.2558,0.068667,119.7825
1400000US34023005602,0.313129,0.039399,96.8275
1400000US34023005700,0.279901,0.122788,134.8151
1400000US34023005800,0.321685,0.071213,105.4327
1400000US34023006001,0.221354,0.103795,110.1642
1400000US34023006002,0.101194,0.017719,51.2006
1400000US34023006101,0.179076,0.142284,85.239
1400000US34023006103,0.206993,0.131825,91.7533
1400000US34023006104,0.233293,0.113001,96.6077
1400000US34023006204,0.198026,0.167181,101.1166
1400000US34023006205,0.213067,0.174274,77.3668
1400000US34023006206,0.261742,0.185421,94.2966
1400000US34023006207,0.260172,0.136552,96.8103
1400000US34023006208,0.282495,0.056197,87.4324
1400000US34023006209,0.161314,0.219776,156.8119
1400000US34023006300,0.220135,0.134232,91.8294
1400000US34023006403,0.236448,0.159058,94.5871
1400000US34023006500,0.250187,0.156441,84.3931
1400000US34023006601,0.159215,0.23677,98.5507
1400000US34023006604,0.173257,0.219346,83.1683
1400000US34023006605,0.238765,0.1765,96.1103
1400000US34023006606,0.211446,0.169294,117.1131
1400000US34023006607,0.243297,0.155578,100.4645
1400000US34023006608,0.203748,0.182329,81.3107
1400000US34023006701,0.177096,0.149941,84.4311
1400000US34023006703,0.238939,0.128893,89.8423
1400000US34023006800,0.242253,0.198702,98.4213
1400000US34023006900,0.23811,0.10985,95.2666
1400000US34023007000,0.23281,0.131394,99.5164
1400000US34023007101,0.19011,0.202251,105.7892
1400000US34023007102,0.227446,0.159132,93.0566
1400000US34023007103,0.280191,0.038476,99.6325
1400000US34023007202,0.15826,0.161846,91.2666
1400000US34023007203,0.186478,0.141404,97.9471
1400000US34023007301,0.19097,0.124466,102.0962
1400000US34023007303,0.233909,0.110937,83.5735
1400000US34023007305,0.207781,0.156752,89.9839
1400000US34023007306,0.277159,0.083659,91.4171
1400000US34023007402,0.185996,0.155162,107.8131
1400000US34023007500,0.200439,0.111355,73.6383
1400000US34023007600,0.155282,0.171479,115.3146
1400000US34023007702,0.213131,0.095084,119.9147
1400000US34023007703,0.175151,0.11044,82.8076
1400000US34023007704,0.216322,0.209907,86.942
1400000US34023007801,0.126683,0.153952,92.2362
1400000US34023007804,0.163891,0.211225,95.7875
1400000US34023007805,0.222999,0.177676,80.2694
1400000US34023007806,0.254786,0.120784,105.2385
1400000US34023007905,0.291925,0.150621,92.2388
1400000US34023007906,0.169766,0.117219,87.4242
1400000US34023007907,0.117685,0.158422,117.9704
1400000US34023007908,0.265087,0.105095,99.7371
1400000US34023007909,0.213057,0.166621,108.248
1400000US34023007910,0.11634,0.382052,74.1853
1400000US34023007911,0.280271,0.097518,110.7237
1400000US34023007913,0.131795,0.35,80.0554
1400000US34023007914,0.19748,0.177323,75.1241
1400000US34023008001,0.224466,0.162887,76.3796
1400000US34023008101,0.168933,0.210451,95.8411
1400000US34023008102,0.197835,0.169045,70.6129
1400000US34023008103,0.198029,0.12948,101.0811
1400000US34023008204,0.048077,0.580201,79.6623
1400000US34023008205,0.0,0.829204,57.2411
1400000US34023008206,0.0,0.840215,48.5994
1400000US34023008207,0.053395,0.728082,92.1469
1400000US34023008209,0.251799,0.17476,107.721
1400000US34023008210,0.243281,0.094065,91.6309
1400000US34023008211,0.229732,0.120202,130.0172
1400000US34023008212,0.341441,0.075676,136.2959
1400000US34023008213,0.170419,0.369345,95.0443
1400000US34023008214,0.244656,0.297173,107.2892
1400000US34023008300,0.280463,0.112151,105.5983
1400000US34023008403,0.276746,0.158247,92.5608
1400000US34023008404,0.162053,0.172803,99.7316
1400000US34023008405,0.244854,0.114175,87.4772
1400000US34023008406,0.230132,0.176987,93.8563
1400000US34023008501,0.279036,0.051689,111.8674
1400000US34023008502,0.207119,0.118653,92.8331
1400000US34023008504,0.197097,0.182003,100.6407
1400000US34023008505,0.293491,0.091631,98.4621
1400000US34023008506,0.255928,0.065464,117.0022
1400000US34023008601,0.200474,0.204227,82.3847
1400000US34023008602,0.184996,0.078531,87.1753
1400000US34023008604,0.253562,0.101206,113.8281
1400000US34023008605,0.245173,0.068488,117.1677
1400000US34023008606,0.255438,0.034901,92.784
1400000US34023008700,0.213701,0.190184,94.6269
1400000US34023008801,0.081109,0.098116,110.5785
1400000US34023009000,0.148362,0.078799,347.8992
1400000US34023009101,0.241331,0.125265,90.303
1400000US34023009200,0.156445,0.168903,98.1956
1400000US34023009300,0.221784,0.117371,109.9763
1400000US34023009400,0.28099,0.163982,97.3561
1400000US34023980000,,,
1400000US34023980100,0.364486,0.0,75.4098
1400000US34023980200,0.030499,0.000517,123.1257
1400000US34025800101,0.160698,0.155494,108.2218
1400000US34025800102,0.073698,0.384043,251.3064
1400000US34025800200,0.20385,0.182746,116.0321
1400000US34025800400,0.221151,0.143441,101.1163
1400000US34025800500,0.291713,0.108108,101.0328
1400000US34025800601,0.1699,0.200531,89.5858
1400000US34025800602,0.232996,0.128799,100.0579
1400000US34025800701,0.205177,0.186869,96.6887
1400000US34025800702,0.231749,0.191399,103.9524
1400000US34025800800,0.188377,0.136604,100.636
1400000US34025800900,0.173343,0.207028,108.6626
1400000US34025801000,0.229717,0.139387,130.6855
1400000US34025801100,0.257963,0.177729,87.4658
1400000US34025801200,0.260613,0.166308,97.3489
1400000US34025801300,0.178996,0.296086,86.7633
1400000US34025801400,0.19443,0.161727,103.4304
1400000US34025801500,0.241501,0.189817,104.113
1400000US34025801600,0.185823,0.092556,82.7004
1400000US34025801700,0.205006,0.135638,91.7276
1400000US34025801800,0.193211,0.12458,89.671
1400000US34025801900,0.240703,0.124158,93.5941
1400000US34025802000,0.125905,0.284958,86.5904
1400000US34025802100,0.194317,0.216688,95.7175
1400000US34025802200,0.255899,0.134517,98.1205
1400000US34025802300,0.175017,0.277221,84.7388
1400000US34025802400,0.174265,0.162424,89.3498
1400000US34025802500,0.099537,0.186177,100.3976
1400000US34025802600,0.196062,0.087329,85.9873
1400000US34025802700,0.18704,0.188513,100.0
1400000US34025802800,0.208033,0.130999,98.2442
1400000US34025802900,0.176806,0.218156,98.8658
1400000US34025803000,0.227497,0.139005,104.5843
1400000US34025803100,0.231487,0.079592,132.8581
1400000US34025803201,0.181152,0.294405,77.7027
1400000US34025803202,0.192085,0.202059,116.0584
1400000US34025803300,0.253183,0.150281,81.5591
1400000US34025803400,0.284548,0.129414,102.6055
1400000US34025803500,0.200975,0.19835,98.1426
1400000US34025803601,0.068966,0.344335,63.0522
1400000US34025803602,0.130577,0.191158,97.4939
1400000US34025803700,0.348706,0.103034,100.1716
1400000US34025803800,0.315326,0.117754,122.3347
1400000US34025803900,0.281051,0.133449,97.8286
1400000US34025804100,0.128952,0.311531,93.6375
1400000US34025804200,0.275744,0.162627,94.0294
1400000US34025804600,0.222625,0.200145,96.8594
1400000US34025804801,0.23989,0.110806,90.8614
1400000US34025804802,0.036983,0.735877,51.9469
1400000US34025805001,0.194439,0.095639,85.7199
1400000US34025805100,0.243065,0.186413,93.1003
1400000US34025805300,0.195784,0.228832,90.4082
1400000US34025805400,0.204575,0.160984,71.0594
